model,interactor,chi2_stat,main_effect_comp,ubalanced_high_ptf,ptf_by_low_mtf_slope,ptf_by_high_mtf_slope,low_mTF_total,high_mTF_total,conflicting_sign
CST6,MSN2,22.484996791241116,NA,TRUE,-0.014829916681749504,0.12295303597418523,1613,607,FALSE
MET32,CBF1,22.368848436052406,NA,TRUE,-0.09642517691474833,0.009231320724653777,607,608,FALSE
YHP1,OPI1,22.187029817298765,NA,FALSE,-0.007944269092748871,-0.014560547885574971,2070,617,FALSE
GAL11,AFT1,21.763061932089908,NA,FALSE,0.15474868849312212,0.12965358221398074,879,612,FALSE
OPI1,INO2,21.534286893535125,NA,TRUE,-0.08037933600314481,0.04823686060914927,1788,607,FALSE
HAP4,SMP1,21.242705851755556,NA,TRUE,-0.025580524317891165,0.09912176307511379,987,607,FALSE
CIN5,IXR1,20.929848001549207,NA,TRUE,0.04338538220529655,0.24658828889349346,3156,618,FALSE
GAT2,DAT1,20.754085221960015,NA,TRUE,0.013333324505061358,0.047447446004497525,1253,607,FALSE
CST6,ASH1,19.539681808461424,NA,TRUE,0.03292200551903589,0.037397939160407706,1237,646,FALSE
MIG1,CYC8,18.54695895992026,NA,TRUE,-0.016002013994050546,0.2954113425523057,3508,607,FALSE
RDS2,UPC2,18.17158382608168,NA,TRUE,-0.036405675277185426,0.03605037672230391,1759,610,FALSE
XBP1,GAL80,18.070357865460625,NA,TRUE,0.07602405251912385,0.08891463762583961,723,607,FALSE
INO4,SMP1,18.01061525828901,NA,TRUE,-0.05493525080336611,0.09505955943575942,987,607,FALSE
PHO2,MSN2,17.242170729218326,NA,TRUE,-0.0057196795212249634,0.02413486721799694,1614,607,FALSE
RPN4,ACE2,17.136340594824787,NA,FALSE,0.11704032397396104,0.02697902366608765,2207,618,FALSE
MET4,MSN2,15.997087403914449,NA,TRUE,0.01431005036681682,0.1171395770500502,1614,607,FALSE
OPI1,PPR1,15.62642527517769,NA,FALSE,0.009207917829620127,-0.0340990522779774,1855,612,FALSE
CIN5,OPI1,15.453883618223577,NA,FALSE,0.10920145999722596,0.09333471462397115,2069,617,FALSE
ZAP1,SWI4,15.131908590923548,NA,FALSE,0.036774309034107645,-0.05451215287431291,3786,614,FALSE
OAF1,MBP1,14.976985604276713,NA,TRUE,0.009086665223003202,0.08853160213434617,1493,610,FALSE
SFL1,OPI1,14.94396713105375,NA,FALSE,0.14155856926736735,0.06106028941935686,2070,616,FALSE
OAF1,RGM1,14.427168655154208,NA,TRUE,-0.07185846862440326,0.10930188209413727,1378,609,FALSE
HAP2,MIG1,14.218965127566918,NA,TRUE,-0.06692545293244764,0.09487192852583375,2909,607,FALSE
OPI1,FZF1,14.084655843160943,NA,TRUE,-0.04105579659024944,-0.012189261780859346,971,628,FALSE
AFT1,GAL4,14.079289603607673,NA,TRUE,0.06346272371133206,0.17916754279909114,4746,607,FALSE
SKN7,HAA1,13.079159935379646,NA,TRUE,0.0029721282940893884,0.07266340117563662,1152,619,FALSE
CHA4,GIS1,12.749018630946651,NA,FALSE,-0.09049504457760331,-0.10301788409582036,1429,608,FALSE
RDS2,OPI1,12.546381195757906,NA,TRUE,0.0023763318286489296,0.009878381372244702,2069,617,FALSE
RPH1,DAT1,12.425585003438846,NA,FALSE,0.022306102431803577,-0.02729263932086543,1253,607,FALSE
MET31,DIG1,8.357614754638586,NA,TRUE,-0.032969345637144085,0.02896346797556778,3063,608,FALSE
HAP2,DAT1,8.274796909617677,NA,FALSE,-0.007971988612533986,-0.016086138863485307,1253,607,FALSE
AFT1,DAT1,6.55955868418775,NA,FALSE,0.043490044617387286,0.020193927285055688,1253,607,FALSE
MET4,SMP1,6.520481178701314,NA,FALSE,0.13088150995059444,-0.00821978847334564,987,607,FALSE
ARG80,GAL4,6.224410437660553,NA,TRUE,-0.015096027440124586,0.18458145215780322,4745,607,FALSE
MSN2,GAL4,6.147904523284284,NA,TRUE,0.18213696215094172,0.45231146984818504,4746,611,FALSE
SKO1,OPI1,6.132268069543171,NA,TRUE,0.04732718930910349,0.07280472509790047,2070,617,FALSE
MIG1,CBF1,5.35995869141703,NA,FALSE,0.27906460749525536,0.029942206850316306,607,609,FALSE
SFL1,SWI4,4.936488988782512,NA,FALSE,0.12439807596808111,0.09301460940431422,3786,614,FALSE
GIS1,ARG80,4.935278574352483,NA,TRUE,0.04161296854416338,0.07830814174905673,2120,607,FALSE
CHA4,PDR3,4.287539413772544,NA,FALSE,-0.06594097334058395,-0.07870138083087759,2317,665,FALSE
MET31,SMP1,3.2528483427682695,NA,FALSE,0.005357942717407062,-0.018234123374561644,986,607,FALSE
CIN5,EAF1,2.479901496339716,NA,FALSE,0.12434675597247274,0.02825673403402037,2118,632,FALSE
DAL80,FKH2,2.266600463611284,NA,FALSE,0.056974209071171907,-0.010050077060243323,2382,623,FALSE
HAP2,FKH1,1.145632104244008,NA,TRUE,-0.011668422721945472,-0.009564776930181032,2939,612,FALSE
PDR3,GAL4,0.6743378726900097,NA,TRUE,0.03385522025019395,0.23567043946521765,4745,607,FALSE
DAL80,CBF1,0.666671202863979,NA,TRUE,-0.015503382869998032,0.014061992641822174,607,608,FALSE
MET31,GAL4,0.37516229832520515,NA,TRUE,-0.033365628059426194,0.09250130233348283,4745,607,FALSE
CHA4,LYS14,0.31058065900693327,NA,FALSE,-0.033352344457741365,-0.07416772041575748,4307,607,FALSE
MET32,GAL4,0.1156943089737252,NA,TRUE,0.005707139688580704,0.1592209450688338,4745,607,FALSE
SFL1,FZF1,0.0011067951715230588,NA,FALSE,0.15505676643611005,0.0070043795786027966,971,628,FALSE
